key_url;governor;name;percentage;votes;totalVotes;mascVotes;femnVotes
ze-ronaldo;Zé Ronaldo;Cansanção;13,62%;2395;27044;13616;13414
marcos-mendes;Marcos Mendes;Cansanção;0,11%;200;27044;13616;13414
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Cansanção;0,12%;210;27044;13616;13414
joao-santana;João Santana;Cansanção;0,14%;240;27044;13616;13414
celia-sacramento;Célia Sacramento;Cansanção;0,15%;260;27044;13616;13414
orlando-andrade;Orlando Andrade;Cansanção;0,01%;10;27044;13616;13414
rui-costa;Rui Costa;Cândido Sales;85,81%;9987;18046;9565;8481
ze-ronaldo;Zé Ronaldo;Cândido Sales;12,71%;1479;18046;9565;8481
marcos-mendes;Marcos Mendes;Cândido Sales;0,40%;470;18046;9565;8481
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Cândido Sales;0,46%;530;18046;9565;8481
joao-santana;João Santana;Cândido Sales;0,31%;360;18046;9565;8481
celia-sacramento;Célia Sacramento;Cândido Sales;0,30%;350;18046;9565;8481
orlando-andrade;Orlando Andrade;Cândido Sales;0,01%;10;18046;9565;8481
rui-costa;Rui Costa;Alcobaça;85,77%;8152;17010;8409;8587
ze-ronaldo;Zé Ronaldo;Alcobaça;12,43%;1181;17010;8409;8587
marcos-mendes;Marcos Mendes;Alcobaça;0,17%;160;17010;8409;8587
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Alcobaça;0,79%;750;17010;8409;8587
joao-santana;João Santana;Alcobaça;0,44%;420;17010;8409;8587
celia-sacramento;Célia Sacramento;Alcobaça;0,40%;380;17010;8409;8587
orlando-andrade;Orlando Andrade;Alcobaça;0,01%;10;17010;8409;8587
rui-costa;Rui Costa;Maraú;85,75%;634;12936;6156;6780
ze-ronaldo;Zé Ronaldo;Maraú;12,60%;9320;12936;6156;6780
marcos-mendes;Marcos Mendes;Maraú;0,35%;260;12936;6156;6780
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Maraú;0,54%;400;12936;6156;6780
joao-santana;João Santana;Maraú;0,34%;250;12936;6156;6780
celia-sacramento;Célia Sacramento;Maraú;0,41%;300;12936;6156;6780
orlando-andrade;Orlando Andrade;Maraú;0,01%;10;12936;6156;6780
rui-costa;Rui Costa;Nova Itarana;85,73%;3047;5648;2892;2752
ze-ronaldo;Zé Ronaldo;Nova Itarana;13,90%;4940;5648;2892;2752
marcos-mendes;Marcos Mendes;Nova Itarana;0,00%;0;5648;2892;2752
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Nova Itarana;0,17%;60;5648;2892;2752
joao-santana;João Santana;Nova Itarana;0,14%;50;5648;2892;2752
celia-sacramento;Célia Sacramento;Nova Itarana;0,06%;20;5648;2892;2752
orlando-andrade;Orlando Andrade;Nova Itarana;0,00%;0;5648;2892;2752
rui-costa;Rui Costa;Piraí do Norte;85,72%;3626;6303;3057;3245
ze-ronaldo;Zé Ronaldo;Piraí do Norte;13,36%;5650;6303;3057;3245
marcos-mendes;Marcos Mendes;Piraí do Norte;0,14%;60;6303;3057;3245
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Piraí do Norte;0,14%;60;6303;3057;3245
joao-santana;João Santana;Piraí do Norte;0,24%;100;6303;3057;3245
celia-sacramento;Célia Sacramento;Piraí do Norte;0,38%;160;6303;3057;3245
orlando-andrade;Orlando Andrade;Piraí do Norte;0,02%;10;6303;3057;3245
rui-costa;Rui Costa;Água Fria;85,69%;6344;12009;6100;5908
ze-ronaldo;Zé Ronaldo;Água Fria;13,10%;9700;12009;6100;5908
marcos-mendes;Marcos Mendes;Água Fria;0,24%;180;12009;6100;5908
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Água Fria;0,08%;60;12009;6100;5908
joao-santana;João Santana;Água Fria;0,74%;550;12009;6100;5908
celia-sacramento;Célia Sacramento;Água Fria;0,09%;70;12009;6100;5908
orlando-andrade;Orlando Andrade;Água Fria;0,04%;30;12009;6100;5908
rui-costa;Rui Costa;Anagé;85,62%;9624;18348;9221;9123
ze-ronaldo;Zé Ronaldo;Anagé;12,79%;1438;18348;9221;9123
marcos-mendes;Marcos Mendes;Anagé;0,30%;340;18348;9221;9123
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Anagé;0,66%;740;18348;9221;9123
joao-santana;João Santana;Anagé;0,49%;550;18348;9221;9123
celia-sacramento;Célia Sacramento;Anagé;0,12%;130;18348;9221;9123
orlando-andrade;Orlando Andrade;Anagé;0,02%;20;18348;9221;9123
rui-costa;Rui Costa;Tapiramutá;85,53%;5259;11263;5668;5585
ze-ronaldo;Zé Ronaldo;Tapiramutá;13,48%;8290;11263;5668;5585
marcos-mendes;Marcos Mendes;Tapiramutá;0,18%;110;11263;5668;5585
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Tapiramutá;0,18%;110;11263;5668;5585
joao-santana;João Santana;Tapiramutá;0,49%;300;11263;5668;5585
celia-sacramento;Célia Sacramento;Tapiramutá;0,13%;80;11263;5668;5585
orlando-andrade;Orlando Andrade;Tapiramutá;0,02%;10;11263;5668;5585
rui-costa;Rui Costa;Lençóis;85,49%;3917;7602;3920;3682
ze-ronaldo;Zé Ronaldo;Lençóis;12,96%;5940;7602;3920;3682
marcos-mendes;Marcos Mendes;Lençóis;0,61%;280;7602;3920;3682
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Lençóis;0,20%;90;7602;3920;3682
joao-santana;João Santana;Lençóis;0,33%;150;7602;3920;3682
celia-sacramento;Célia Sacramento;Lençóis;0,37%;170;7602;3920;3682
orlando-andrade;Orlando Andrade;Lençóis;0,04%;20;7602;3920;3682
rui-costa;Rui Costa;Iramaia;85,21%;4351;8699;4222;4471
ze-ronaldo;Zé Ronaldo;Iramaia;14,32%;7310;8699;4222;4471
marcos-mendes;Marcos Mendes;Iramaia;0,06%;30;8699;4222;4471
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Iramaia;0,08%;40;8699;4222;4471
joao-santana;João Santana;Iramaia;0,24%;120;8699;4222;4471
celia-sacramento;Célia Sacramento;Iramaia;0,08%;40;8699;4222;4471
orlando-andrade;Orlando Andrade;Iramaia;0,02%;10;8699;4222;4471
rui-costa;Rui Costa;Barra do Choça;85,18%;14466;28301;14359;13936
ze-ronaldo;Zé Ronaldo;Barra do Choça;12,85%;2182;28301;14359;13936
marcos-mendes;Marcos Mendes;Barra do Choça;0,57%;970;28301;14359;13936
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Barra do Choça;0,57%;960;28301;14359;13936
joao-santana;João Santana;Barra do Choça;0,45%;760;28301;14359;13936
celia-sacramento;Célia Sacramento;Barra do Choça;0,37%;630;28301;14359;13936
orlando-andrade;Orlando Andrade;Barra do Choça;0,01%;20;28301;14359;13936
rui-costa;Rui Costa;Milagres;85,17%;467;8656;4531;4124
ze-ronaldo;Zé Ronaldo;Milagres;13,88%;7610;8656;4531;4124
marcos-mendes;Marcos Mendes;Milagres;0,31%;170;8656;4531;4124
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Milagres;0,31%;170;8656;4531;4124
joao-santana;João Santana;Milagres;0,16%;90;8656;4531;4124
celia-sacramento;Célia Sacramento;Milagres;0,09%;50;8656;4531;4124
orlando-andrade;Orlando Andrade;Milagres;0,07%;40;8656;4531;4124
rui-costa;Rui Costa;Várzea da Roça;85,17%;5565;10827;5470;5355
ze-ronaldo;Zé Ronaldo;Várzea da Roça;13,94%;9110;10827;5470;5355
marcos-mendes;Marcos Mendes;Várzea da Roça;0,17%;110;10827;5470;5355
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Várzea da Roça;0,20%;130;10827;5470;5355
joao-santana;João Santana;Várzea da Roça;0,31%;200;10827;5470;5355
celia-sacramento;Célia Sacramento;Várzea da Roça;0,21%;140;10827;5470;5355
orlando-andrade;Orlando Andrade;Várzea da Roça;0,00%;0;10827;5470;5355
rui-costa;Rui Costa;Poções;85,06%;17392;35794;18795;16980
ze-ronaldo;Zé Ronaldo;Poções;12,31%;2516;35794;18795;16980
marcos-mendes;Marcos Mendes;Poções;1,24%;2530;35794;18795;16980
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Poções;0,74%;1520;35794;18795;16980
joao-santana;João Santana;Poções;0,30%;610;35794;18795;16980
celia-sacramento;Célia Sacramento;Poções;0,31%;640;35794;18795;16980
orlando-andrade;Orlando Andrade;Poções;0,04%;80;35794;18795;16980
rui-costa;Rui Costa;Maracás;84,93%;10321;21458;11027;10428
ze-ronaldo;Zé Ronaldo;Maracás;13,66%;166;21458;11027;10428
marcos-mendes;Marcos Mendes;Maracás;0,48%;580;21458;11027;10428
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Maracás;0,34%;410;21458;11027;10428
joao-santana;João Santana;Maracás;0,28%;340;21458;11027;10428
celia-sacramento;Célia Sacramento;Maracás;0,26%;310;21458;11027;10428
orlando-andrade;Orlando Andrade;Maracás;0,07%;80;21458;11027;10428
rui-costa;Rui Costa;Brejões;84,89%;5328;11047;5581;5463
ze-ronaldo;Zé Ronaldo;Brejões;14,23%;8930;11047;5581;5463
marcos-mendes;Marcos Mendes;Brejões;0,43%;270;11047;5581;5463
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Brejões;0,11%;70;11047;5581;5463
joao-santana;João Santana;Brejões;0,13%;80;11047;5581;5463
celia-sacramento;Célia Sacramento;Brejões;0,18%;110;11047;5581;5463
orlando-andrade;Orlando Andrade;Brejões;0,03%;20;11047;5581;5463
rui-costa;Rui Costa;Paramirim;84,82%;8194;16399;8355;8039
ze-ronaldo;Zé Ronaldo;Paramirim;14,13%;1365;16399;8355;8039
marcos-mendes;Marcos Mendes;Paramirim;0,25%;240;16399;8355;8039
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Paramirim;0,12%;120;16399;8355;8039
joao-santana;João Santana;Paramirim;0,31%;300;16399;8355;8039
celia-sacramento;Célia Sacramento;Paramirim;0,30%;290;16399;8355;8039
orlando-andrade;Orlando Andrade;Paramirim;0,06%;60;16399;8355;8039
rui-costa;Rui Costa;Santo Amaro;84,79%;26255;46527;24779;21734
ze-ronaldo;Zé Ronaldo;Santo Amaro;13,42%;4154;46527;24779;21734
marcos-mendes;Marcos Mendes;Santo Amaro;0,79%;2450;46527;24779;21734
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Santo Amaro;0,21%;660;46527;24779;21734
joao-santana;João Santana;Santo Amaro;0,39%;1220;46527;24779;21734
celia-sacramento;Célia Sacramento;Santo Amaro;0,36%;1110;46527;24779;21734
orlando-andrade;Orlando Andrade;Santo Amaro;0,04%;120;46527;24779;21734
rui-costa;Rui Costa;Contendas do Sincorá;84,73%;2125;3793;1881;1910
ze-ronaldo;Zé Ronaldo;Contendas do Sincorá;14,11%;3540;3793;1881;1910
marcos-mendes;Marcos Mendes;Contendas do Sincorá;0,12%;30;3793;1881;1910
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Contendas do Sincorá;0,40%;100;3793;1881;1910
joao-santana;João Santana;Contendas do Sincorá;0,44%;110;3793;1881;1910
celia-sacramento;Célia Sacramento;Contendas do Sincorá;0,08%;20;3793;1881;1910
orlando-andrade;Orlando Andrade;Contendas do Sincorá;0,12%;30;3793;1881;1910
rui-costa;Rui Costa;Canudos;84,57%;6944;12341;6204;6132
ze-ronaldo;Zé Ronaldo;Canudos;14,75%;1211;12341;6204;6132
marcos-mendes;Marcos Mendes;Canudos;0,15%;120;12341;6204;6132
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Canudos;0,27%;220;12341;6204;6132
joao-santana;João Santana;Canudos;0,16%;130;12341;6204;6132
celia-sacramento;Célia Sacramento;Canudos;0,11%;90;12341;6204;6132
orlando-andrade;Orlando Andrade;Canudos;0,00%;0;12341;6204;6132
rui-costa;Rui Costa;Fátima;84,57%;7928;15099;7547;7552
ze-ronaldo;Zé Ronaldo;Fátima;14,09%;1321;15099;7547;7552
marcos-mendes;Marcos Mendes;Fátima;0,60%;560;15099;7547;7552
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Fátima;0,26%;240;15099;7547;7552
joao-santana;João Santana;Fátima;0,25%;230;15099;7547;7552
celia-sacramento;Célia Sacramento;Fátima;0,22%;210;15099;7547;7552
orlando-andrade;Orlando Andrade;Fátima;0,02%;20;15099;7547;7552
rui-costa;Rui Costa;Paulo Afonso;84,54%;42108;81179;43238;37927
ze-ronaldo;Zé Ronaldo;Paulo Afonso;13,61%;6778;81179;43238;37927
marcos-mendes;Marcos Mendes;Paulo Afonso;0,26%;1280;81179;43238;37927
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Paulo Afonso;0,77%;3820;81179;43238;37927
joao-santana;João Santana;Paulo Afonso;0,32%;1590;81179;43238;37927
celia-sacramento;Célia Sacramento;Paulo Afonso;0,47%;2340;81179;43238;37927
orlando-andrade;Orlando Andrade;Paulo Afonso;0,04%;210;81179;43238;37927
rui-costa;Rui Costa;Baianópolis;84,52%;6319;11582;5669;5908
ze-ronaldo;Zé Ronaldo;Baianópolis;14,55%;1088;11582;5669;5908
marcos-mendes;Marcos Mendes;Baianópolis;0,20%;150;11582;5669;5908
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Baianópolis;0,16%;120;11582;5669;5908
joao-santana;João Santana;Baianópolis;0,40%;300;11582;5669;5908
celia-sacramento;Célia Sacramento;Baianópolis;0,16%;120;11582;5669;5908
orlando-andrade;Orlando Andrade;Baianópolis;0,00%;0;11582;5669;5908
rui-costa;Rui Costa;Cabaceiras do Paraguaçu;84,43%;7144;11947;6356;5591
ze-ronaldo;Zé Ronaldo;Cabaceiras do Paraguaçu;14,70%;1244;11947;6356;5591
marcos-mendes;Marcos Mendes;Cabaceiras do Paraguaçu;0,21%;180;11947;6356;5591
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Cabaceiras do Paraguaçu;0,15%;130;11947;6356;5591
joao-santana;João Santana;Cabaceiras do Paraguaçu;0,26%;220;11947;6356;5591
celia-sacramento;Célia Sacramento;Cabaceiras do Paraguaçu;0,22%;190;11947;6356;5591
orlando-andrade;Orlando Andrade;Cabaceiras do Paraguaçu;0,01%;10;11947;6356;5591
rui-costa;Rui Costa;Conde;84,38%;8971;17300;8851;8448
ze-ronaldo;Zé Ronaldo;Conde;14,16%;1506;17300;8851;8448
marcos-mendes;Marcos Mendes;Conde;0,16%;170;17300;8851;8448
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Conde;0,55%;590;17300;8851;8448
joao-santana;João Santana;Conde;0,41%;440;17300;8851;8448
celia-sacramento;Célia Sacramento;Conde;0,33%;350;17300;8851;8448
orlando-andrade;Orlando Andrade;Conde;0,00%;0;17300;8851;8448
rui-costa;Rui Costa;Saubara;84,30%;6668;11514;6087;5422
ze-ronaldo;Zé Ronaldo;Saubara;14,99%;1186;11514;6087;5422
marcos-mendes;Marcos Mendes;Saubara;0,08%;60;11514;6087;5422
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Saubara;0,18%;140;11514;6087;5422
joao-santana;João Santana;Saubara;0,25%;200;11514;6087;5422
celia-sacramento;Célia Sacramento;Saubara;0,19%;150;11514;6087;5422
orlando-andrade;Orlando Andrade;Saubara;0,01%;10;11514;6087;5422
rui-costa;Rui Costa;Taperoá;84,23%;6736;12663;6526;6136
ze-ronaldo;Zé Ronaldo;Taperoá;14,46%;1156;12663;6526;6136
marcos-mendes;Marcos Mendes;Taperoá;0,43%;340;12663;6526;6136
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Taperoá;0,25%;200;12663;6526;6136
joao-santana;João Santana;Taperoá;0,36%;290;12663;6526;6136
celia-sacramento;Célia Sacramento;Taperoá;0,26%;210;12663;6526;6136
orlando-andrade;Orlando Andrade;Taperoá;0,01%;10;12663;6526;6136
rui-costa;Rui Costa;Araci;84,17%;2011;39968;20145;19810
ze-ronaldo;Zé Ronaldo;Araci;15,21%;3634;39968;20145;19810
marcos-mendes;Marcos Mendes;Araci;0,16%;390;39968;20145;19810
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Araci;0,09%;210;39968;20145;19810
joao-santana;João Santana;Araci;0,20%;480;39968;20145;19810
celia-sacramento;Célia Sacramento;Araci;0,15%;370;39968;20145;19810
orlando-andrade;Orlando Andrade;Araci;0,01%;20;39968;20145;19810
rui-costa;Rui Costa;Muniz Ferreira;84,04%;4386;6932;3547;3385
ze-ronaldo;Zé Ronaldo;Muniz Ferreira;14,96%;7810;6932;3547;3385
marcos-mendes;Marcos Mendes;Muniz Ferreira;0,17%;90;6932;3547;3385
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Muniz Ferreira;0,08%;40;6932;3547;3385
joao-santana;João Santana;Muniz Ferreira;0,42%;220;6932;3547;3385
celia-sacramento;Célia Sacramento;Muniz Ferreira;0,11%;60;6932;3547;3385
orlando-andrade;Orlando Andrade;Muniz Ferreira;0,21%;110;6932;3547;3385
rui-costa;Rui Costa;Aurelino Leal;84,00%;5151;9259;4830;4429
ze-ronaldo;Zé Ronaldo;Aurelino Leal;14,58%;8940;9259;4830;4429
marcos-mendes;Marcos Mendes;Aurelino Leal;0,54%;330;9259;4830;4429
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Aurelino Leal;0,33%;200;9259;4830;4429
joao-santana;João Santana;Aurelino Leal;0,28%;170;9259;4830;4429
celia-sacramento;Célia Sacramento;Aurelino Leal;0,23%;140;9259;4830;4429
orlando-andrade;Orlando Andrade;Aurelino Leal;0,05%;30;9259;4830;4429
rui-costa;Rui Costa;Ibirapitanga;84,00%;7399;12638;6718;5920
ze-ronaldo;Zé Ronaldo;Ibirapitanga;14,29%;1259;12638;6718;5920
marcos-mendes;Marcos Mendes;Ibirapitanga;0,34%;300;12638;6718;5920
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Ibirapitanga;0,54%;480;12638;6718;5920
joao-santana;João Santana;Ibirapitanga;0,42%;370;12638;6718;5920
celia-sacramento;Célia Sacramento;Ibirapitanga;0,37%;330;12638;6718;5920
orlando-andrade;Orlando Andrade;Ibirapitanga;0,02%;20;12638;6718;5920
rui-costa;Rui Costa;Apuarema;83,98%;3003;5182;2623;2559
ze-ronaldo;Zé Ronaldo;Apuarema;15,21%;5440;5182;2623;2559
marcos-mendes;Marcos Mendes;Apuarema;0,25%;90;5182;2623;2559
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Apuarema;0,14%;50;5182;2623;2559
joao-santana;João Santana;Apuarema;0,34%;120;5182;2623;2559
celia-sacramento;Célia Sacramento;Apuarema;0,06%;20;5182;2623;2559
orlando-andrade;Orlando Andrade;Apuarema;0,03%;10;5182;2623;2559
rui-costa;Rui Costa;Novo Triunfo;83,93%;4042;8047;4133;3911
ze-ronaldo;Zé Ronaldo;Novo Triunfo;15,37%;7400;8047;4133;3911
marcos-mendes;Marcos Mendes;Novo Triunfo;0,19%;90;8047;4133;3911
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Novo Triunfo;0,17%;80;8047;4133;3911
joao-santana;João Santana;Novo Triunfo;0,15%;70;8047;4133;3911
celia-sacramento;Célia Sacramento;Novo Triunfo;0,19%;90;8047;4133;3911
orlando-andrade;Orlando Andrade;Novo Triunfo;0,02%;10;8047;4133;3911
rui-costa;Rui Costa;Tucano;83,92%;20024;36135;18910;17225
ze-ronaldo;Zé Ronaldo;Tucano;14,84%;3541;36135;18910;17225
marcos-mendes;Marcos Mendes;Tucano;0,56%;1340;36135;18910;17225
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Tucano;0,19%;450;36135;18910;17225
joao-santana;João Santana;Tucano;0,26%;630;36135;18910;17225
celia-sacramento;Célia Sacramento;Tucano;0,22%;520;36135;18910;17225
orlando-andrade;Orlando Andrade;Tucano;0,01%;20;36135;18910;17225
rui-costa;Rui Costa;Tremedal;83,90%;7152;16084;8050;8030
ze-ronaldo;Zé Ronaldo;Tremedal;14,41%;1228;16084;8050;8030
marcos-mendes;Marcos Mendes;Tremedal;0,22%;190;16084;8050;8030
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Tremedal;0,68%;580;16084;8050;8030
joao-santana;João Santana;Tremedal;0,47%;400;16084;8050;8030
celia-sacramento;Célia Sacramento;Tremedal;0,28%;240;16084;8050;8030
orlando-andrade;Orlando Andrade;Tremedal;0,04%;30;16084;8050;8030
rui-costa;Rui Costa;Santanópolis;83,86%;4619;8389;4340;4049
ze-ronaldo;Zé Ronaldo;Santanópolis;15,40%;8480;8389;4340;4049
marcos-mendes;Marcos Mendes;Santanópolis;0,20%;110;8389;4340;4049
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Santanópolis;0,02%;10;8389;4340;4049
joao-santana;João Santana;Santanópolis;0,49%;270;8389;4340;4049
celia-sacramento;Célia Sacramento;Santanópolis;0,02%;10;8389;4340;4049
orlando-andrade;Orlando Andrade;Santanópolis;0,02%;10;8389;4340;4049
rui-costa;Rui Costa;Araçás;83,85%;5555;9206;4713;4493
ze-ronaldo;Zé Ronaldo;Araçás;15,38%;1019;9206;4713;4493
marcos-mendes;Marcos Mendes;Araçás;0,27%;180;9206;4713;4493
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Araçás;0,11%;70;9206;4713;4493
joao-santana;João Santana;Araçás;0,23%;150;9206;4713;4493
celia-sacramento;Célia Sacramento;Araçás;0,14%;90;9206;4713;4493
orlando-andrade;Orlando Andrade;Araçás;0,03%;20;9206;4713;4493
rui-costa;Rui Costa;Licínio de Almeida;83,78%;5202;9280;4585;4691
ze-ronaldo;Zé Ronaldo;Licínio de Almeida;15,22%;9450;9280;4585;4691
marcos-mendes;Marcos Mendes;Licínio de Almeida;0,18%;110;9280;4585;4691
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Licínio de Almeida;0,50%;310;9280;4585;4691
joao-santana;João Santana;Licínio de Almeida;0,10%;60;9280;4585;4691
celia-sacramento;Célia Sacramento;Licínio de Almeida;0,21%;130;9280;4585;4691
orlando-andrade;Orlando Andrade;Licínio de Almeida;0,02%;10;9280;4585;4691
rui-costa;Rui Costa;Itapebi;83,72%;4218;7366;3714;3652
ze-ronaldo;Zé Ronaldo;Itapebi;14,83%;7470;7366;3714;3652
marcos-mendes;Marcos Mendes;Itapebi;0,32%;160;7366;3714;3652
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Itapebi;0,52%;260;7366;3714;3652
joao-santana;João Santana;Itapebi;0,38%;190;7366;3714;3652
celia-sacramento;Célia Sacramento;Itapebi;0,24%;120;7366;3714;3652
orlando-andrade;Orlando Andrade;Itapebi;0,00%;0;7366;3714;3652
rui-costa;Rui Costa;Caetité;83,71%;21136;39487;20287;19196
ze-ronaldo;Zé Ronaldo;Caetité;14,24%;3596;39487;20287;19196
marcos-mendes;Marcos Mendes;Caetité;0,37%;940;39487;20287;19196
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Caetité;0,65%;1640;39487;20287;19196
joao-santana;João Santana;Caetité;0,30%;770;39487;20287;19196
celia-sacramento;Célia Sacramento;Caetité;0,65%;1650;39487;20287;19196
orlando-andrade;Orlando Andrade;Caetité;0,07%;180;39487;20287;19196
rui-costa;Rui Costa;Entre Rios;83,62%;15209;31948;16574;15372
ze-ronaldo;Zé Ronaldo;Entre Rios;14,71%;2676;31948;16574;15372
marcos-mendes;Marcos Mendes;Entre Rios;0,69%;1250;31948;16574;15372
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Entre Rios;0,37%;680;31948;16574;15372
joao-santana;João Santana;Entre Rios;0,24%;430;31948;16574;15372
celia-sacramento;Célia Sacramento;Entre Rios;0,31%;570;31948;16574;15372
orlando-andrade;Orlando Andrade;Entre Rios;0,06%;110;31948;16574;15372
rui-costa;Rui Costa;Barra do Rocha;83,59%;2032;3881;1966;1915
ze-ronaldo;Zé Ronaldo;Barra do Rocha;15,59%;3790;3881;1966;1915
marcos-mendes;Marcos Mendes;Barra do Rocha;0,12%;30;3881;1966;1915
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Barra do Rocha;0,16%;40;3881;1966;1915
