url_source_gov;governor;url_the_city;name;percentage;votes
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/salinas-da-margarida-ba/governador/;Salinas da Margarida;0,28%;24
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-gabriel-ba/governador/;São Gabriel;0,28%;31
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/canudos-ba/governador/;Canudos;0,27%;22
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ichu-ba/governador/;Ichu;0,27%;10
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itapitanga-ba/governador/;Itapitanga;0,27%;10
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/lajedo-do-tabocal-ba/governador/;Lajedo do Tabocal;0,27%;10
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/morro-do-chapeu-ba/governador/;Morro do Chapéu;0,27%;42
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/muquem-do-sao-francisco-ba/governador/;Muquém do São Francisco;0,27%;16
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ubaira-ba/governador/;Ubaíra;0,27%;26
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/brejolandia-ba/governador/;Brejolândia;0,26%;12
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/caem-ba/governador/;Caem;0,26%;13
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/campo-formoso-ba/governador/;Campo Formoso;0,26%;89
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/cardeal-da-silva-ba/governador/;Cardeal da Silva;0,26%;11
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/fatima-ba/governador/;Fátima;0,26%;24
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itagi-ba/governador/;Itagi;0,26%;16
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itajuipe-ba/governador/;Itajuípe;0,26%;26
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/paratinga-ba/governador/;Paratinga;0,26%;38
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ribeira-do-pombal-ba/governador/;Ribeira do Pombal;0,26%;68
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/santa-brigida-ba/governador/;Santa Brígida;0,26%;19
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/urucuca-ba/governador/;Uruçuca;0,26%;27
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/santa-terezinha-ba/governador/;Santa Terezinha;0,25%;13
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sapeacu-ba/governador/;Sapeaçu;0,25%;25
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/tanhacu-ba/governador/;Tanhaçu;0,25%;28
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/taperoa-ba/governador/;Taperoá;0,25%;20
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/crisopolis-ba/governador/;Crisópolis;0,24%;24
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itamari-ba/governador/;Itamari;0,24%;9
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/jucurucu-ba/governador/;Jucuruçu;0,24%;12
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/macurure-ba/governador/;Macururé;0,24%;10
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/nazare-ba/governador/;Nazaré;0,24%;34
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ourolandia-ba/governador/;Ourolândia;0,24%;20
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/palmeiras-ba/governador/;Palmeiras;0,24%;11
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ribeirao-do-largo-ba/governador/;Ribeirão do Largo;0,24%;12
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/serra-dourada-ba/governador/;Serra Dourada;0,24%;21
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/umburanas-ba/governador/;Umburanas;0,24%;17
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/barra-do-mendes-ba/governador/;Barra do Mendes;0,23%;17
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/jaguaripe-ba/governador/;Jaguaripe;0,23%;21
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/oliveira-dos-brejinhos-ba/governador/;Oliveira dos Brejinhos;0,23%;24
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/presidente-dutra-ba/governador/;Presidente Dutra;0,23%;18
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-francisco-do-conde-ba/governador/;São Francisco do Conde;0,23%;52
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/amelia-rodrigues-ba/governador/;Amélia Rodrigues;0,22%;27
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/boquira-ba/governador/;Boquira;0,22%;21
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/cacule-ba/governador/;Caculé;0,22%;23
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/capela-do-alto-alegre-ba/governador/;Capela do Alto Alegre;0,22%;12
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/conceicao-da-feira-ba/governador/;Conceição da Feira;0,22%;26
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/conceicao-do-jacuipe-ba/governador/;Conceição do Jacuípe;0,22%;34
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/gaviao-ba/governador/;Gavião;0,22%;6
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/jitauna-ba/governador/;Jitaúna;0,22%;16
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/presidente-janio-quadros-ba/governador/;Presidente Jânio Quadros;0,22%;13
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ribeira-do-amparo-ba/governador/;Ribeira do Amparo;0,22%;16
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-goncalo-dos-campos-ba/governador/;São Gonçalo dos Campos;0,22%;43
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-sebastiao-do-passe-ba/governador/;São Sebastião do Passé;0,22%;53
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/saude-ba/governador/;Saúde;0,22%;11
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/acajutiba-ba/governador/;Acajutiba;0,21%;14
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/antonio-goncalves-ba/governador/;Antônio Gonçalves;0,21%;11
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/candeal-ba/governador/;Candeal;0,21%;11
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/coracao-de-maria-ba/governador/;Coração de Maria;0,21%;29
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/dario-meira-ba/governador/;Dário Meira;0,21%;10
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/gandu-ba/governador/;Gandu;0,21%;28
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/iraquara-ba/governador/;Iraquara;0,21%;24
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/nova-canaa-ba/governador/;Nova Canaã;0,21%;14
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/pindobacu-ba/governador/;Pindobaçu;0,21%;20
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/santo-amaro-ba/governador/;Santo Amaro;0,21%;66
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/satiro-dias-ba/governador/;Sátiro Dias;0,21%;17
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/souto-soares-ba/governador/;Souto Soares;0,21%;19
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/filadelfia-ba/governador/;Filadélfia;0,20%;17
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/gloria-ba/governador/;Glória;0,20%;17
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itaberaba-ba/governador/;Itaberaba;0,20%;54
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/jaguaquara-ba/governador/;Jaguaquara;0,20%;38
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/jeremoabo-ba/governador/;Jeremoabo;0,20%;34
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/laje-ba/governador/;Laje;0,20%;24
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/lencois-ba/governador/;Lençóis;0,20%;9
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/nova-soure-ba/governador/;Nova Soure;0,20%;25
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/novo-horizonte-ba/governador/;Novo Horizonte;0,20%;12
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-felix-ba/governador/;São Félix;0,20%;14
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/varzea-da-roca-ba/governador/;Várzea da Roça;0,20%;13
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/varzea-nova-ba/governador/;Várzea Nova;0,20%;11
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/bom-jesus-da-serra-ba/governador/;Bom Jesus da Serra;0,19%;10
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/conceicao-do-almeida-ba/governador/;Conceição do Almeida;0,19%;18
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ibitiara-ba/governador/;Ibitiara;0,19%;14
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/macaubas-ba/governador/;Macaúbas;0,19%;36
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/mairi-ba/governador/;Mairi;0,19%;16
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/potiragua-ba/governador/;Potiraguá;0,19%;9
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/tucano-ba/governador/;Tucano;0,19%;45
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/adustina-ba/governador/;Adustina;0,18%;14
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/bonito-ba/governador/;Bonito;0,18%;14
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/cocos-ba/governador/;Cocos;0,18%;18
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/jussari-ba/governador/;Jussari;0,18%;5
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/lagoa-real-ba/governador/;Lagoa Real;0,18%;12
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/mucuge-ba/governador/;Mucugê;0,18%;10
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/queimadas-ba/governador/;Queimadas;0,18%;22
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/santa-ines-ba/governador/;Santa Inês;0,18%;9
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/saubara-ba/governador/;Saubara;0,18%;14
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/tapiramuta-ba/governador/;Tapiramutá;0,18%;11
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/apora-ba/governador/;Aporá;0,17%;13
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/baixa-grande-ba/governador/;Baixa Grande;0,17%;15
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/caetanos-ba/governador/;Caetanos;0,17%;11
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/cravolandia-ba/governador/;Cravolândia;0,17%;4
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/mirante-ba/governador/;Mirante;0,17%;8
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/nova-itarana-ba/governador/;Nova Itarana;0,17%;6
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/novo-triunfo-ba/governador/;Novo Triunfo;0,17%;8
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/olindina-ba/governador/;Olindina;0,17%;20
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/pedro-alexandre-ba/governador/;Pedro Alexandre;0,17%;10
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/joao-henrique-durval-carneiro/;João Henrique Durval Carneiro;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/seabra-ba/governador/;Seabra;0,17%;39
